id_acc,client_name
1391568965236035,Inhouse
2939415352915590,Tweety
1930815807650456,Tech Appie
1542451860461602,Tweety
24243746098652573,Inhouse
1178606030969022,NewDJ
641744325196342,NewDJ
2016131602546815,Inhouse
2294389051012001,Axioma 2
1269945127639188,NewDJ
2184459235298017,NewDJ
784283277666507,Pilots - Auth
1276890134211733,Pilots - Auth
1124113609269588,Pilots - Auth
1289921365786732,Pilots - Auth
837326941960421,Pilots - Auth
660412957113819,Pilots - Auth
798075963147500,Pilots - Auth
2444646292578444,Pilots - Auth
1063419045656108,Pilots - Auth
820559170544500,Pilots - Auth
4159760667593887,Pilots - Auth
1091892276484254,Pilots - Auth
1872223660002391,Pilots - Auth
2019029752243010,Pilots - Auth
1232477351893131,Inhouse
722820757115907,NewDJ
664212600117364,Tweety
744145368117351,Inhouse
931183508548403,AXM - L11
1276047450179545,Inhouse
1643910342942772,AXM - L9
2073995559676785,Pilots - Auth
1713151349313699,Tech Appie
1895584401013302,Tweety
1358228658579710,Pilots - Auth
1027200332923160,Pilots - Auth
1894758311308333,Pilots - Auth
1252751673218728,Tech Appie
1364209824640114,Pilots - Auth
760819166401970,Inhouse
1290293102811331,Axioma 2
760752053052956,NewDJ
4073130576238498,Murai
796301166683995,Inhouse
1829447071257012,Inhouse
642676595103465,Inhouse
1038799108428134,Tech Appie
1104768094526634,Tweety
2305475129885132,NewDJ
1294063495221841,Pilots - Auth
1038823578148018,Tweety
1106304074362521,Tweety
2479725195721997,Tweety
1414614742941074,AXM - L10
2610545035960529,AXM - L10
1091127679854143,Tech Appie
1046180980781132,Pilots - Auth
659909793827020,Pilots - Auth
776249198255903,NewDJ
1091762139727692,AXM - L9
790479360161317,Axioma 3
782781504272435,NewDJ
706393355711589,Pilots - Auth
1084362363668776,Tweety
1254162863075283,Inhouse
4184307951890854,Inhouse
755196267120591,Pilots - Auth
4064870107117111,Pilots - Auth
1090507299339646,AXM - L6
1728146307815217,AXM - L7
1249890093497381,Pilots - Auth
844483914369326,AXM - L11
1827850138131446,Pilots - Auth
986116490262119,Pilots - Auth
4056473447934705,Pilots - Auth
1299450374409265,Pilots - Auth
1140731868119512,NewDJ
754805933827128,Pilots - Auth
1656153545054943,Pilots - Auth
1309023593902122,Pilots - Auth
1089456909957965,Pilots - Auth
4169267156728210,Inhouse
24370930579230659,Vanok
733992739412857,Inhouse
1441555827135429,Pilots - Auth
1439041463915792,AXM - L9
1264195038692372,Tweety
731875743022799,Axioma 3
1243740483710463,AXM - L9
747437621363759,Pilots - Auth
1307162580796393,Pilots - Auth
1712053646077075,Pilots - Auth
745510418321698,Pilots - Auth
2189296358248779,Pilots - Auth
1995565041269910,Pilots - Auth
1053307823261466,AXM - L9
685494067835935,Axioma 3
1221089149508279,Vanok
589977360818256,Axioma 3
758096713319368,Axioma 3
778248981420822,Pilots - Auth
1488727545660100,Pilots - Auth
1469452174096109,Pilots - Auth
1102586694589572,Axioma 3
1847702639420123,Pilots - Auth
2867542866762714,AXM - L10
1566745444289681,Vanok
4168316170050202,Vanok
1098374745674239,Axioma 1
1111830057546253,Pilots - Auth
1111897731005700,Pilots - Auth
1302291364960854,Pilots - Auth
1932739897484428,Pilots - Auth
1095943802158965,Pilots - Auth
1089484976646748,Pilots - Auth
2293127924520014,Inhouse
1268693921125747,Inhouse
1923667671798779,Inhouse
784578607516116,Tweety
1457816952123602,Pilots - Auth
3154283824746051,Vanok
641077682342459,Murai
553481647792666,Pilots - Auth
1095965709350740,Axioma 1
1052876599761771,AXM - L6
789317696869422,Vanok
801203769524551,AccsMena
1319949782972330,AccsMena
1411039816763886,AXM - L11
1115676340673312,Pilots - Auth
24258224307163272,Vanok
24736269769319424,Axioma 1
1778787486064542,Traffbaz
1885126289017398,Traffbaz
24703895225901716,Pilots - Auth
1300738694832753,Pilots - Auth
720040304344087,Pilots - Auth
1334235318234726,Tweety
1261209365449278,Pilots - Auth
1773826656841033,Pilots - Auth
1384362685994614,Inhouse
1889655728549748,Pilots - Auth
1069063628707418,Pilots - Auth
1570930937626259,Vanok
31522511367395732,Traffbaz
1092433195839115,AXM - L10
677916876590478,Vanok
1057015649836706,Pilots - Auth
262757746003047,Vanok
315579103923705,Murai
925844941448662,khÃ¡ng vá» tiÃªu
1496814171332845,AXM - L11
1112303884171837,Vanok
629811904772669,Bropush
793419273371442,Pilots - Auth
755271877181995,L4 - Svitlana
2405363349843011,Tweety
1221529469563239,AXM - L11
2273022399816913,Tech Appie
1102969898542803,Tech Appie
1385016012815907,AXM - L9
1193339561939123,AXM - L9
9337198599713796,AXM - L11
332405436352779,Axioma 2
349517914495677,Inhouse
1135055105324496,AXM - L7
1208277827624569,AXM - L9
612000820070397,Inhouse
345883423596170,AXM - L10
314100450722934,Axioma 1
436703111450205,Inhouse
1575703393100910,Inhouse
686796460484996,AXM - L9
1344898542642018,Inhouse
1115405870645093,Inhouse
1425485958594747,Inhouse
658094360478461,Tech Appie
1209280870646035,Inhouse
1612771909421669,AXM - L9
562542780251289,Tech Appie
810458710851199,Pilots - Auth
1420293635977426,Inhouse
979134569349813,Pilots - Auth
1803829537183545,Inhouse
1301067374346575,Pilots - Auth
2194893174355758,Pilots - Auth
644098068430464,Pilots - Auth
880701303693008,AXM - L11
1276087702876999,Bropush
795734323393636,Pilots - Auth
1525941748716735,Pilots - Auth
4088374231376814,Pilots - Auth
785055094480520,Pilots - Auth
1028641039246921,Pilots - Auth
810311038116485,Pilots - Auth
1465580038028224,Tech Appie
1940247240149058,Tech Appie
1361328222285814,Tweety
2230120194134178,AXM - L7
1937903690383350,Tech Appie
1451248156091380,Tweety
800388125774919,Pilots - Auth
1458126022160739,Pilots - Auth
717032271345388,Tweety
781136244775673,Tweety
1043686814415803,Pilots - Auth
2628366004190335,Tweety
2027017654739193,Tweety
790958766753653,Pilots - Auth
726665427047932,Inhouse
649830121506481,Pilots - Auth
464486695124822,AXM - L9
654185709047206,Bropush
1370272844655911,Tweety
1456627835602229,Tweety
1008420961341383,Tweety
803160192648289,Pilots - Auth
307361118003061,AXM - L9
1114599730663264,Pilots - Auth
1192196312659880,AXM - L11
1538482470662163,AXM - L6
1429303308175117,Pilots - Auth
1501611590978324,Pilots - Auth
2210376482791440,Pilots - Auth
1318109876650667,Pilots - Auth
1797766867506124,Pilots - Auth
1446952439694910,Pilots - Auth
1550580192739649,Pilots - Auth
1603081847718532,AXM - L6
24001107206247836,AXM - L6
801898182254409,Pilots - Auth
2521402888194747,Pilots - Auth
183026873997647,Vanok
625376307177173,Pilots - Auth
643995911879973,Vanok
652119064322256,AXM - L6
652347397633241,AXM - L6
652804457907012,AXM - L6
4037061099910057,AXM - L11
1815109526111189,AXM - L11
1414741119748759,Pilots - Auth
1111929641068871,Pilots - Auth
2038974870201415,Pilots - Auth
1328969272202988,Murai
1543255540196785,Murai
8939406019516865,Pilots - Auth
661696550323977,Pilots - Auth
648154154754994,Inhouse
648579981385920,Inhouse
650046371219430,Inhouse
651071961117690,Inhouse
651717454661561,Inhouse
24088965867445201,Bropush
2234114333757297,Inhouse
752796284461847,Inhouse
1296404312265650,Inhouse
1307161673891858,Inhouse
2350812552056190,Inhouse
24620734787621357,Inhouse
723402014039099,Inhouse
4084584711754886,Inhouse
1173083224878385,AXM - L9
754938297547964,Inhouse
1082125647240936,Inhouse
750181511349973,Inhouse
1309064167430471,Inhouse
4319144645077027,AXM - L9
1250037370223112,AXM - L10
1193223252709874,Inhouse
656379037546704,Tweety
759655259863130,Vanok
1818101568796642,AXM - L6
839547302569924,Pilots - Auth
810724688119700,Tweety
1073411901532665,AXM - L9
1767041953941365,AXM - L9
1424991178592368,AXM - L6
1196765639175771,Pilots - Auth
1794675791177857,Tweety
2908924079299944,Tweety
802486612720832,Vanok
756044797603029,Inhouse
582434321558700,Vanok
653813464133946,Pilots - Auth
1300454051249560,Tweety
1734477713807792,AdamA
1005495148138160,A51
603588962481420,A51
736083301439515,A51
182040348334052,A51
901149177905679,A51
1782730092326449,A51
1227294922035363,A51
656836314057925,A51
1387227869205249,A51
2441155466076269,NDA GLBL
877013387240978,A51
340200765533540,A51
1186830062723725,Evgeny
4196983687252323,Evgeny
685212077763690,Evgeny
1818111915632828,Jeki
1918765858899600,A51
1428968734778243,NDA GLBL
2525422147821941,A51
1273309133660572,A51
1863564177544680,A51
1255038989735388,NDA GLBL
738633642141185,NDA GLBL
1055710726542445,A51
1294687012165010,A51
967469865468543,A51
4398271300400164,Fox
742328271933734,A51
3937914656459561,A51
1314792710003648,A51
1288271265573971,A51
694095227017959,A51
738708398792090,A51
718719874651225,Exodo
596803126444471,A51
1532726027886210,Exodo
1488415565483506,DA Team
1432006157925680,NDA GLBL
2561707164174687,NDA GLBL
635579465531638,A51
1262956548697379,Exodo
1546475000070210,A51
708873495257855,A51
1867483577158231,A51
760292696668060,A51
1230246015488604,A51
716592604676637,A51
1263566211991191,A51
2451827568511982,A51
3113207115512258,A51
1227821905237781,A51
1864390914415584,NDA GLBL
1375996283639057,Exodo
1252881099766161,A51
676860208445380,A51
1113190684170984,A51
122373551722110,k pháº£i cá»§a t
1230097701936266,A51
4249394271975729,A51
1059187639411924,A51
984131863743734,A51
782130817622204,A51
709261472146976,Evgeny
1301873738209634,A51
2213389875740953,A51
744461971568411,Vika
1617877822241170,Vika
24485117551094082,NDA GLBL
1078108516986655,Evgeny
699643472885202,Evgeny
2818846588312201,Evgeny
1483198286430701,NDA GLBL
1487162299396216,A51
1795542014731783,Exodo
4133600666869100,A51
550693750457631,Evgeny
1466529590745482,Evgeny
1332128754157041,Evgeny
340635725409310,Vika
695863369355400,Vika
1691954404851571,A51
1289253945940811,Ahmed
1252985929717635,Exodo
710452411597154,Vika
1433184921200328,A51
1393426218653762,A51
624659500069784,A51
728980586734582,A51
1210979286792554,Exodo
1208347179973600,A51
318423827832933,A51
1231919524634360,Vika
624963183299450,Exodo
754200833602629,A51
1013549367607494,A51
2083004238852792,Ahmed
1241310244212486,A51
1303938174472201,Vika
1268293261203928,Vika
9705468632856096,A51
619460404556712,Ivan
1140159501510000,A51
1754674665410583,Exodo
1443640233507093,Exodo
1857213681515293,A51
1670740556893889,Evgeny
1407546006911787,Evgeny
1363677658077489,Evgeny
631698103209040,A51
1282947580231932,A51
816398050822288,A51
1270100224302824,A51
1453822502331746,A51
1450475369290205,A51
1072601164860121,A51
1306271390908227,A51
772604145716483,DA Team
1255735369564071,A51
691416886831357,Evgeny
2096987510791314,Evgeny
658438193610709,Evgeny
498677689973380,A51
1080921127240585,A51
952055523772409,AST
762143780007979,A51
24851507471101461,A51
1355096002264195,Vika
1173763811173497,Vika
10052045258177805,Vika
1091602186363716,A51
1420422012537073,A51
1283190163145801,A51
1264048518731582,A51
1258424452428283,A51
527585753679065,A51
711551498269315,A51
2077481936078913,A51
1485247009309982,A51
721068784214798,A51
23909061055430950,A51
1772516466694311,A51
1110884924191055,A51
1021609830135869,A51
1819354422298796,A51
24928999093374095,A51
1460194985418716,Vika
1061458392611702,Exodo
1102381968408457,Vika
1267867758268544,A51
1252773286880083,A51
1080832320624462,A51
1716315675944097,A51
1290673366115881,A51
3934990023458316,Fox
2259390084491882,A51
1455317059220167,A51
3043011262529000,A51
1073652311399899,Exodo
725961189811522,A51
1060296875571111,A51
1618412652879229,A51
3977277542588697,Exodo
1383475349542385,A51
1003977658243879,Exodo
1146578980617352,A51
23909563912030757,A51
1402042704433800,A51
1391475318791670,A51
1090277932942560,A51
768281762598202,A51
672382402336620,A51
925816326280941,A51
1358220221952078,Jeki
747780034783378,Vika
738547865661198,A51
2032428360900388,Vika
980062464312360,Evgeny
1399820371070868,A51
1594981658088612,Vika
1251038246660508,A51
507912227341896,A51
561750642031995,A51
1076948273038216,A51
488452996189561,A51
735635262582183,Karina
1771068906724725,acc tá»« 2024 k cÃ²n cáº§m ná»¯a
1273037287712063,A51
1834134910486715,A51
947870896119062,NDA GLBL
488455032630626,NDA GLBL
2356846087843485,A51
335528849349050,A51
749019223806388,A51
385225324044324,A51
1562954824523846,A51
1088240659186547,A51
1120608719107000,A51
310517481420653,Ahmed
3157599694381229,DA Team
4030143997265512,A51
645308461816779,A51
9488474041201308,Exodo
1049384227150051,Exodo
1623566028352711,A51
570242459094168,A51
1254280409728727,A51
2046248289201268,NDA GLBL
978419774368232,A51
1023707236517823,A51
1778642349663496,A51
1197882265132675,A51
2474570559369851,Styart
1452596812585407,Exodo
2702578736611537,A51
484556833184121,Evgeny
2047340152420353,A51
1282449786550295,A51
752628057310048,Evgeny
25017604347829323,Exodo
1087225345624362,Fox
1168382327913203,Fox
9626990504065243,Vika
654532010792819,NDA GLBL
654498294275536,NDA GLBL
1230236475450116,NDA GLBL
590177964133635,A51
1446673863023470,A51
1780275085937391,A51
1245717500658243,A51
24702676362685016,A51
807684988399076,A51
25300452316208062,A51
848244014542820,Ihor
781922631496763,A51
1422953869611775,A51
1480689872968503,A51
652102524323847,A51
1514532693217354,A51
1097902092546194,A51
1865849741013833,A51
2583322792010632,A51
700541922430862,A51
2218083772045814,A51
1320788499705536,A51
1098161992521581,A51
1415894289892103,A51
24680280321653460,A51
1518683702474719,A51
853326117356061,A51
2512384609142560,A51
3620542878239606,A51
3053676781468312,A51
1376560970231746,A51
1224793438975334,Karina
1103429037877914,PavelFB
1264396757912288,CGTD TV
305981485741917,Trafsnab
2251146861947859,PavelFB
711493284628530,CGTD TV
1780154309381857,TK
700210059325115,PavelFB
1255790466555860,PavelFB
630138336857486,PavelFB
2247341445662803,PavelFB
2087525974990879,PavelFB
1199224758141890,PavelFB
685186451160766,PavelFB
927983606037191,PavelFB
1461241585253503,Trafsnab
1214560726879599,PavelFB
1262513258555562,TK
742318001468818,TK
1129078489254500,TK
2122285571529541,TK
695886019812896,TK
689293113817592,TK
1750483165845614,TK
785039217425617,CGTD TV
2546907815671154,PavelFB
1587269285769786,CGTD TV
658696130614156,CGTD TV
1507177863618713,CGTD TV
1584709352899366,CGTD TV
1467326091181330,CGTD TV
1326588565522463,PavelFB
1289405982965888,Trafsnab 5
632120819773554,Trafsnab 5
2072610886599782,VegasT
1219282589755586,TK
1383405209363199,TK
468423009660666,CGTD TV
1452456586182663,PavelFB
2069221446934492,CGTD TV
1487317282255033,CGTD TV
2940414232832122,CGTD TV
1238916997978087,PavelFB
708834272007560,PavelFB
1293704145513188,TK
1236893204890341,TK
1650019148988532,TK
2381326542254085,TK
727534293264400,PavelFB
718725721038706,CGTD TV
1479866749893789,CGTD TV
3768742113422880,TK
1025510462860890,Trafsnab 5
2014030676109171,PavelFB
1836076886984143,TK
2586367598431200,CGTD TV
1144114194338423,CGTD TV
1986261015459218,VegasT
800593889018788,VegasT
1109666910712784,CGTD TV
1146099040588963,PavelFB
1758578828065304,CGTD TV
1442420030099035,PavelFB
1214601740125608,PavelFB
4178553792388853,CGTD TV
1637075646985225,CGTD TV
2207932863014030,PavelFB
1170593048130523,PavelFB
1333448295139866,Trafsnab 5
806453738394760,Trafsnab 5
801630089476647,PavelFB
1172660928246595,VegasT
1536620304138657,CGTD TV
1537490747584506,CGTD TV
685623727262921,CGTD TV
1235221008361076,CGTD TV
561010987072724,PavelFB
1962832911179384,PavelFB
1300193751847552,CGTD TV
808096199054378,CGTD TV
1559578445026139,PavelFB
711028337975592,PavelFB
1474393043259413,PavelFB
695100789376686,CGTD TV
338540505728781,CGTD TV
1471522687165966,TK
727058890382818,CGTD TV
1314554053673691,PavelFB
829407369416792,PavelFB
1302829218056889,CGTD TV
1449281856105664,TK
1311450857139389,CGTD TV
1057167089658333,CGTD TV
770497402270725,CGTD TV
1513040033380281,CGTD TV
1310510234120941,CGTD TV
3607483386225551,Trafsnab
1477262266920268,CGTD TV
1095650769297754,CGTD TV
663962486755907,TK
1288406795811192,CGTD TV
1821303138460930,CGTD TV
1384013136230330,PavelFB
1437059390907266,PavelFB
635726059297624,CGTD TV
2161666924318224,CGTD TV
1294654226005079,CGTD TV
1362136162006115,CGTD TV
1110241364589435,CGTD TV
1868097953742980,CGTD TV
1480452276297253,CGTD TV
670111242456594,PavelFB
1189275432466438,PavelFB
685633420599268,CGTD TV
729547576769792,CGTD TV
1305844104407185,CGTD TV
1799282871468581,TK
1015302220689681,PavelFB
1494436551876543,PavelFB
624432427326594,PavelFB
1208197701061748,TK
1571278743630705,TK
1702508203802660,PavelFB
807706761629420,PavelFB
627434463493880,TK
1232759915099596,PavelFB
4297764257109149,PavelFB
598016229433223,PavelFB
688666560831612,TK
1035804998535385,PavelFB
1444987383319643,TK
1110778167203275,CGTD TV
3826577410976435,CGTD TV
1479261326539926,CGTD TV
1073189914585850,CGTD TV
1776529783068810,CGTD TV
1305850080981011,CGTD TV
801196199078055,CGTD TV
1092298346084041,Lawyer
3978503425731519,PavelFB
1240878004057827,TK
560016133568652,TK
4025505837706014,TK
1132978955298816,PavelFB
769804222095146,PavelFB
1296531895241530,CGTD TV
669719522816192,PavelFB
792183343309504,Trafsnab
1226658248926167,TK
4111078815883842,TK
701896829225519,TK
746598911103055,TK
948651210588962,TK
1060752222705189,Trafsnab
930239235845886,TK
2424708021230795,TK
1369218584344400,TK
570973999028946,TK
1439723177471550,TK
995039172813001,TK
646552528211206,PVT Art 1
1067921241864229,PVT Art 1
678202621772379,PVT Art 1
1271545644588979,PavelFB
1211001893842451,TK
2205561026584362,CGTD TV
1297330878767539,CGTD TV
661928669724294,CGTD TV
1337855841287814,CGTD TV
2465001023870387,PavelFB
729094390058966,TK
1415031766234951,CGTD TV
1882176275674361,CGTD TV
1460550761661929,CGTD TV
2458151401185515,PVT Art 1
1335320950891733,PVT Art 1
1249723273161379,PVT Art 1
1296535562023577,CGTD TV
1324332782750243,TK
1896715181081857,TK
662133803000918,CGTD TV
1523513799061553,CGTD TV
1110871410538861,CGTD TV
638786622247667,PavelFB
1506898140442992,PavelFB
1502151247635199,CGTD TV
1834611483762692,PavelFB
1425353058762824,PavelFB
679020855013472,TK
3059157530911527,PavelFB
1926323238224820,CGTD TV
727140363131881,PavelFB
708174908369917,PavelFB
314691720512425,TK
1104234706978362,TK
472351164363616,TK
260983589552863,PavelFB
1696445731006839,TK
260679076234637,TK
1065639234167423,TK
315084927139151,CGTD TV
4364482270452240,TK
2196155574218051,TK
496299198700169,TK
502251544631714,TK
731019664970596,TK
489025545947303,TK
1274555919697298,CGTD TV
3036991849882990,CGTD TV
4761476343900517,CGTD TV
706807447430429,TK
635442751079730,CGTD TV
438208978074604,PavelFB
433770055190464,CGTD TV
2860242484160952,PavelFB
283260083930894,TK
2149159952251274,TK
1967857794002592,PavelFB
1816703481862720,CGTD TV
1352165938559399,CGTD TV
1051139485744205,TK
336670101712003,TK
1348050985636502,TK
1099727484150583,CGTD TV
729752074656386,CGTD TV
993844744592737,CGTD TV
486554689640346,PavelFB
304956068700838,VegasT
716183103959639,VegasT
1183250312209549,TK
531460811522541,PavelFB
672286803808561,CGTD TV
744386783193380,PavelFB
323961516352462,PavelFB
921085048534140,CGTD TV
1612845125750335,CGTD TV
1173905590681101,TK
1709006976395953,CGTD TV
2535928983421481,PavelFB
457911220499173,TK
743898794766924,TK
1384958792769422,PavelFB
1225752602064713,VegasT
1061130515532549,PavelFB
1060835449324427,TK
1241219120258627,PavelFB
1651288195575833,CGTD TV
1290387199086656,CGTD TV
583472528143972,CGTD TV
606881090589722,PavelFB
641341010332645,Trafsnab
438885081168349,CGTD TV
444662490654900,PavelFB
281591030675354,CGTD TV
4791571410932164,Trafsnab
1278842866911344,CGTD TV
1399541184645635,CGTD TV
1390763242181251,CGTD TV
1479676606784098,CGTD TV
743768938194717,CGTD TV
1274258910797629,CGTD TV
1682068575814570,CGTD TV
1061099845662637,PavelFB
508660685639088,PavelFB
23964050616619069,PavelFB
935669792018568,PavelFB
1817911195423363,PavelFB
9756311244473809,PavelFB
1152502450254161,PavelFB
1341462994253284,CGTD TV
1068303771486002,CGTD TV
611260462015275,CGTD TV
1559342358784798,CGTD TV
1454016012152777,CGTD TV
1085618385616050,TK
1118215729187015,TK
1164698994529723,CGTD TV
390592043443715,CGTD TV
407036158332096,VegasT
1232929234859884,PavelFB
1631717550826203,PavelFB
1160843148830697,TK
3085934758234332,PavelFB
1548364336547301,CGTD TV
1453620745834023,CGTD TV
387212813160275,PavelFB
1312956299148025,TK
1210002444106815,PavelFB
2249563465460892,PavelFB
1169852647088653,CGTD TV
604172960851981,TK
1065850001808891,PavelFB
23902474222774021,CGTD TV
1297078931882001,VegasT
1197689278856251,VegasT
821525950210419,VegasT
1511105109916018,VegasT
1078697829659089,CGTD TV
977922236191310,CGTD TV
4039865052926895,PavelFB
1533016414735201,CGTD TV
744646234795894,CGTD TV
1803471077268918,CGTD TV
738064251924604,CGTD TV
24434244809516120,CGTD TV
632438386536539,CGTD TV
1392129492060323,CGTD TV
630956186168050,CGTD TV
1509930806856065,VegasT
2625978861099754,VegasT
1014823157281261,TK
1916576925866086,TK
1494942271754391,TK
2913002935554383,TK
1465081001397245,TK
644073828488263,TK
2195923027507016,Trafsnab
1418594339210436,PavelFB
1679030720167991,PavelFB
636096660772646,CGTD TV
771560063821939,CGTD TV
290134496465019,CGTD TV
1139503053685460,TK
3437590139825144,PavelFB
3204019713230744,PavelFB
2278260225954212,PavelFB
1334874625091446,PavelFB
2183055722176455,PavelFB
1352911149506123,PavelFB
2092215407973652,PavelFB
796203439434256,VegasT
1492020095466917,VegasT
821798827094081,VegasT
1533500771345819,VegasT
1530436551425381,TK
660662233748784,TK
663041081913597,PavelFB
660457670355492,PavelFB
1172882964896515,VegasT
4045267169024991,VegasT
773408608813446,VegasT
1746695282896278,TK
4233888253489669,PavelFB
1108316018121349,VegasT
736028321795085,CGTD TV
747587523915544,TK
323285310681318,TK
1139858464838400,TK
363589659738753,PavelFB
2081300306018246,VegasT
24496863273341952,VegasT
1272886357868601,VegasT
835106939188430,VegasT
1443931726839056,VegasT
24830044759970980,TK
1181030157278580,TK
789576700479766,TK
1338015357483290,TK
1030149625704106,TK
768664912503114,CGTD TV
1507054423599729,VegasT
816559317479008,VegasT
2285286251923095,VegasT
2079596156178453,TK
1791430368142573,CGTD TV
1445940509829872,VegasT
1350894119727887,TK
1335377198092302,TK
1307656624340819,CGTD TV
1304573867534648,VegasT
1301499677946825,VegasT
1142672747770449,CGTD TV
1001692322060656,PVT Art 2
1543400533696062,PVT Art 2
827051293090815,PVT Art 2
670435602772890,TK
1096677422535270,TK
1165968337717881,PavelFB
1136346001774311,TK
2240087906414796,TK
797116566513744,PavelFB
781495174857942,PavelFB
1984128399085391,TK
1372733300851989,PavelFB
1334410078032447,PavelFB
837265565631712,PavelFB
1874038373151249,PavelFB
2298417403933008,PavelFB
666426136510391,PavelFB
790974873822418,TK
1319402209726032,TK
1110290401278095,PavelFB
774938532179908,PavelFB
793074466693542,PavelFB
567568613081494,PavelFB
826201773422740,TK
1074229570564213,CGTD TV
810974114655223,TK
3669746336652597,PavelFB
1421325995638506,PavelFB
1944141882803288,TK
1845775102686353,CGTD TV
683685640927354,Trafsnab
1168494528668954,CGTD TV
740932775669742,CGTD TV
1497733854527606,PavelFB
2254998534926536,TK
24921553274124336,TK
1224932626067202,TK
644229695196400,TK
1150942133627649,PavelFB
748506968211659,Trafsnab
1036328511995868,TK
761410699880513,CGTD TV
2323359518119229,PavelFB
4128770480696318,CGTD TV
847395707611774,PavelFB
3698355990467198,PVT Art 1
1845054469414372,PVT Art 1
894511895475817,CGTD TV
908694987244010,TK
398932302566227,TK
940130380861313,TK
707385968032949,TK
1087768272407488,TK
1024654042169526,PavelFB
1058231325815952,Nolim
671855952683651,Nolim
1889346975184533,Nolim
1117952553688271,Barik
573598375730896,Barik
1122250116453015,Gid1
627168173012557,Gid1
1669676610345414,Barik
628758189537119,Harribo
729104236375673,Astrall
1236837574902194,Carnage
1410496756760087,Barik
1590984348316728,SimXX
360822426647966,Barik
622933790769241,TrafferOld
657620507268248,TrafferOld
1075202764573872,Barik
1841811783341620,CoinT 5
1759393461650292,CoinT 5
1641132723258104,Barik
719700207193074,RNG
1539360820359027,RNG
1264519641672021,Harribo
1235919994866031,Affle
805775765726691,TrafferOld
1306386787849985,TrafferOld
1583997542581167,Barik
1952375372210127,Barik
1292742862346730,Barik
1454912212439609,Barik
680965277776605,Astrall 3
1556747175488346,Barik
1975301013009568,Barik
1365541198075152,Gid1
1446747046683552,Family
668705619326835,Barik
1405181007297969,Barik
680385701462842,Barik
3938794983101286,Barik
1596161784381589,Alexx
1231685145022865,Ramzes
1490907492072020,Barik
1649196199086837,Family
794768949564071,Barik
1081389217466537,Astrall
806608171804324,CoinT 5
1426500722019538,CoinT 5
724508970437870,Barik
2249951025446658,Gid7
623802967413830,Astrall
1101846748540270,Barik
1063611445951476,Nolim
668418822921039,FBM
778032041463411,Affle
1857226075101498,Affle
1761648061088701,Affle
1346347986667334,Family
4142010252696161,Harribo
653250531104278,Barik
1049287677350874,SimXX
1047326650688894,NewReal
684499974324008,NewReal
733240889376665,SimXX
1538596227316957,Barik
1385557406246988,CoinT 5
1443294896748312,SimXX
1596511231720141,Barik
2169865176869092,Barik
1485933512542478,Barik
1257699756088277,Family
1294417012683857,Family
1051369636952813,Gid1
1281900883445471,Astrall 3
1795942951346432,Astrall
1401578044388622,Barik
684949724518585,Gid7
2839944906393727,Barik
1184231326806141,Gid7
2166327263795286,TrafferOld
1447364186293609,TrafferOld
757806846695374,Gid1
763820499436226,Family
1046013480574771,Gid7
627085940439243,Barik
1922891351789400,SimXX
1810544599528959,TrafferOld
1133256775291579,TrafferOld
595714143332071,TrafferOld
1907280496722259,Barik
1396493814723135,Gid7
734899689251115,Gid7
2260341041052068,Barik
1788112251706683,Playnetix
1051606096466725,TrafferOld
1246973597084008,Affle
740209571910087,Affle
1247727657054464,Affle
1469113261128262,Affle
1883078099154126,Affle
1291722409091208,Barik
2155991971477959,Barik
768525772473621,Barik
676764568602543,TrafferOld
1889132458596731,TrafferOld
2041767076632012,TrafferOld
744427954801380,Gid7
762364723320072,CoinT 5
2281253902276434,Harribo
1780270725909754,TwoSimX
1132943955454780,CoinT 5
807311981720902,Barik
1409169206861571,Gid7
1282717413312783,CoinT 5
1836297000631442,Barik
1525561871617371,Barik
723708033525045,CoinT 5
9963623997078391,CoinT 5
1067641822114798,Ramzes
1212165510677234,Barik
4260782620820242,Barik
681916384159869,Barik
1426318008622321,Gid1
1568642491208519,Gid1
591242246965655,Carnage
1392264038559778,Carnage
672029672507007,CoinT 5
3981500382103334,SimXX
1252701826333722,SimXX
1004334343743579,ko phai cua em
1011669900786246,Barik
756290653390160,Barik
1039789944983789,CoinT 5
1878048552953055,Alexx
1435875980830120,SimXX
1472141397323753,SimXX
2372449796473465,TrafferOld
9683609435088755,Gid1
1034569688094560,Gid1
1348431872881589,Affle
1445253606649951,Affle
640403648430179,Barik
725438330248290,Barik
949258964007700,CoinT 5
1821099698785216,CoinT 5
740349921891855,TrafferOld
1856759365103568,Ramzes
1411969283392345,CoinT 5
1184439170267383,Barik
1088523746493603,SimXX
1224181922834398,Gid1
1087293386948034,Gid1
2023950501474470,Gid1
1234580508195754,Ramzes
3307038486111631,Hammerbet
613600611398127,Barik
2161470217663264,Barik
1292987552541488,TrafferOld
1884951125604886,Astrall 3
2760648794124988,Nolim
1994567237618570,Ramzes
686451250514665,Barik
1345882263721503,Barik
1319795972900115,Nolim
1473562367405541,Gid1
3466282990176659,Barik
767670142276841,Astrall 3
767887059014805,Barik
1252417293133426,Barik
1706273823611677,Barik
755993943552809,Barik
1214539433471831,Carnage
2183854605422670,Astrall 3
755952233461733,Barik
23919084701126077,Barik
1840216469899975,Astrall 3
1350551369928107,Barik
1192135589266235,Barik
714434324557639,Barik
1302155638020493,Barik
1275679807034122,Barik
337085741673825,Gid1
